Name,Nation,Rank,Rating,Type,Premium,RP,Price,Free,Surv.Mods,Armour.Hull.front,Armour.Hull.side,Armour.Hull.back,Armour.Turret.front,Armour.Turret.side,Armour.Turret.back,Crew,Visibility,Speed.Forward,Speed.Back,HP,HP/t,Weight,Eco.Repair,Eco.Reward.Lions,Eco.Reward.RP,Arma.Mods,Arma.Main.Caliber,Arma.Main.Ammo,Arma.Main.Rate,Arma.Main.Reload,Arma.Main.Mods,Arma.Main.Penetration,MG.1st.Caliber,MG.1st.Ammo,MG.1st.Rate,MG.1st.Reload,MG.2nd.Caliber,MG.2nd.Ammo,MG.2nd.Rate,MG.2nd.Reload,PROS_CONS.Pros,PROS_CONS.Cons,PROS_CONS.Ratio
T-80U,USSR,VII,"10,7",Medium tank,,340000,930000,,ERA | Composite armour | Smoke grenades | ESS | Self-entrenching equipment,105,80,50,180,160,65,3,79,78,13,2385,"51,8","46,0",2500→4309,"1,3","2,32",Laser rangefinder | Night vision device | Thermal imager,"125,0",45,,"6,5",Two-plane stabilizer | Autoloader,700,"12,7",300,700,"5,0","7,62",1250,700,"8,0",6,7,0.86
Т-90А,USSR,VII,"10,7",Medium tank,,340000,930000,,ERA | Composite armour | Smoke grenades | ESS | LWS | Self-entrenching equipment,105,80,50,180,160,65,3,75,67,5,1908,"41,0","46,5",2500→4092,"1,5","2,32",Laser rangefinder | Night vision device | Thermal imager,"125,0",43,,"7,1",Two-plane stabilizer | Autoloader,850,"12,7",300,700,"5,0","7,62",2000,700,"8,0",4,6,0.67
▂T-III,USSR,I,"2,3",Medium tank,•,0,700,,,53,30,53,30,30,30,5,88,60,12,572,"26,2","21,8",1200,"0,8","2,24",,"50,0",99,,"5,2",,107,"7,92",4350,900,"10,4",,,,,5,4,1.25
▂T-V,USSR,III,"5,7",Medium tank,•,0,0,Bundle or Gift,Smoke grenades,60,40,40,100,45,45,5,125,62,5,1336,"29,8","44,8",5800,"1,4","3,2",,"75,0",79,,"9,6",,188,"7,92",2700,900,"10,4",,,,,6,10,0.6
T20,USA,III,"6,0",Medium tank,•,0,3850,,,63,50,38,88,63,63,5,85,63,21,954,"32,0","29,8",5000,"1,4","3,32",,"76,0",75,,"7,6",Vertical stabilizer,146,"12,7",1000,577,"10,4","7,62",5000,500,"10,4",9,4,2.25
T25,USA,IV,"6,3",Medium tank,,63000,200000,,,76,51,38,76,63,63,5,103,56,56,954,"25,0","38,2",4900→6306,"1,2","1,72",,"90,0",50,,"9,7",,281,"12,7",500,577,"10,4","7,62",4500,500,"10,4",9,4,2.25
T54E1,USA,V,"8,0",Medium tank,•,0,8560,,,110,76,35,127,64,51,4,100,48,13,1545,"28,4","54,4",2810,"2,0","4,16",Rangefinder | Night vision device,"105,0",36,,"5,0",Autoloader,380,"12,7",600,577,"8,0","7,62",3000,500,"8,0",5,5,1.0
T95E1,USA,VI,"8,0",Medium tank,,180000,500000,,,127,51,19,178,76,51,4,111,63,14,1068,"27,7","38,5",6800→9384,"1,2","2,14",Night vision device,"90,0",50,,"11,1",,297,"12,7",1700,577,"10,4","7,62",4750,500,"10,4",9,12,0.75
Tiran 4S,Israel,V,"7,7",Medium tank,,150000,420000,,,100,80,45,200,160,65,4,83,56,9,992,"27,9","35,5",5780→7438,"1,3","2,08",,"105,0",34,,"11,1",,400,"7,62",3000,500,"10,4","7,62",1000,500,"10,4",1,1,1.0
TTD,Britain,VII,"9,7",Medium tank,,340000,930000,,Composite armour | Smoke grenades | ESS,76,50,38,152,89,89,4,115,80,35,2385,"40,9","58,3",7400→11684,"1,2","2,32",Laser rangefinder | Night vision device | Thermal imager,"105,0",54,,"8,7",Two-plane stabilizer,434,,,,,,,,,3,5,0.6
Turan II,Italy,II,"2,3",Medium tank,•,0,0,Bundle or Gift,Smoke grenades,15,25,25,50,25,25,5,72,48,14,496,"25,1","19,8",400,"0,8","2,24",,"75,0",52,,"4,3",,90,"8,0",3200,900,"10,4",,,,,4,6,0.67
Turm III,Germany,V,"8,3",Medium tank,•,0,0,Bundle or Gift,,30,20,20,30,20,20,3,95,73,29,1633,"38,4","42,5",4610,"1,8","4,28",,"105,0",47,,"5,0",Two-plane stabilizer | Autoloader,400,"30,0",300,600,"15,0","7,62",2000,1200,"8,0",6,4,1.5
Type 10,Japan,VII,"11,0",Medium tank,,400000,1080000,,Composite armour | Smoke grenades | LWS,40,35,25,50,35,25,3,96,78,78,2290,"51,6","44,4",2900→4315,"1,3","2,44",Laser rangefinder | Night vision device | Thermal imager,"120,0",35,,"4,0",Two-plane stabilizer | Autoloader,613,"12,7",1000,577,"8,0","7,62",3000,701,"8,0",7,6,1.17
Type 59,China,V,"8,0",Medium tank,,110000,310000,,,100,80,45,200,155,65,4,83,56,9,992,"27,9","35,5",5080→6537,"1,3","1,96",,"100,0",34,,"11,2",Vertical stabilizer,390,"12,7",500,600,"10,4","7,62",3000,600,"10,4",6,9,0.67
Type 61,Japan,IV,"6,7",Medium tank,,82000,240000,,Smoke grenades,50,35,12,40,60,35,4,88,51,9,1088,"31,7","34,3",3090→4597,"1,4","1,84",Rangefinder | Night vision device,"90,0",51,,"9,7",,320,"12,7",500,577,"10,4","7,62",4000,500,"10,4",5,4,1.25
Type 69,China,V,"8,0",Medium tank,,150000,420000,,,100,80,45,200,155,65,4,75,56,9,1107,"30,3","36,5",3800→5350,"1,3","2,08",Laser rangefinder | Night vision device,"100,0",44,,"11,1",Two-plane stabilizer,390,"12,7",500,600,"10,4","7,62",3400,600,"10,4",8,7,1.14
Type 74 (C),Japan,V,"8,0",Medium tank,,150000,420000,,Smoke grenades,80,30,20,132,67,37,4,96,59,9,1374,"36,2","38,0",5640→8392,"1,2","2,08",Laser rangefinder | Night vision device,"105,0",50,,"8,7",Two-plane stabilizer,400,"12,7",600,577,"10,4","7,62",4500,701,"10,4",1,1,1.0
Type 74 (E),Japan,VI,"8,7",Medium tank,,180000,500000,,Smoke grenades | Self-entrenching equipment,80,30,20,132,67,37,4,96,59,9,1374,"36,2","38,0",4760→7425,"1,2","2,14",Laser rangefinder | Night vision device,"105,0",50,,"8,7",Two-plane stabilizer,403,"12,7",600,577,"10,4","7,62",4500,701,"10,4",6,3,2.0
Type 74 (F),Japan,VI,"8,7",Medium tank,,220000,590000,,Smoke grenades,80,30,20,132,67,37,4,96,59,9,1374,"36,2","38,0",4990→7425,"1,2","2,2",Laser rangefinder | Night vision device,"105,0",50,,"8,7",Two-plane stabilizer,403,"12,7",600,577,"10,4","7,62",4500,701,"10,4",6,3,2.0
Type 74 (G),Japan,VI,"9,0",Medium tank,•,0,0,Bundle or Gift,Smoke grenades | LWS,80,30,20,132,67,37,4,96,59,19,1374,"36,8","37,3",4560,"2,0","4,28",Laser rangefinder | Night vision device | Thermal imager,"105,0",50,,"8,7",Two-plane stabilizer,403,"12,7",600,577,"10,4","7,62",4500,701,"10,4",5,5,1.0
Type 90,Japan,VII,"10,7",Medium tank,,340000,930000,,Composite armour | Smoke grenades | LWS | Self-entrenching equipment,40,35,25,35,80,25,3,96,81,38,2862,"57,0","50,2",4340→6770,"1,0","2,32",Laser rangefinder | Night vision device | Thermal imager,"120,0",42,,"4,0",Two-plane stabilizer | Autoloader,480,"12,7",1000,577,"8,0","7,62",4500,701,"8,0",7,8,0.88
Type 90 (B),Japan,VII,"10,7",Medium tank,,390000,1060000,,Composite armour | Smoke grenades | LWS,40,35,25,35,80,25,3,96,81,38,2862,"57,0","50,2",4590→6829,"1,0","2,38",Laser rangefinder | Night vision device | Thermal imager,"120,0",42,,"4,0",Two-plane stabilizer | Autoloader,480,"12,7",1000,577,"8,0","7,62",4500,701,"8,0",6,4,1.5
Valentine I,Britain,II,"2,7",Medium tank,,7900,10000,,Smoke grenades,60,60,60,60,60,65,3,78,27,4,258,"16,4","15,7",380→514,"0,3","1,12",,"40,0",61,,"3,6",Shoulder stabilizer,86,"7,92",3500,600,"10,4",,,,,9,13,0.69
Valentine IX,Britain,II,"3,3",Medium tank,,11000,38000,,Smoke grenades,60,30,60,65,60,65,3,78,27,4,315,"18,2","17,3",640→865,"0,6","1,24",,"57,0",53,,"5,2",,118,,,,,,,,,6,7,0.86
Valentine XI,Britain,II,"3,0",Medium tank,,9200,22000,,Smoke grenades,60,30,60,65,60,65,3,78,27,4,315,"17,5","18,0",560→757,"0,4","1,18",,"75,0",45,,"6,5",,100,"7,92",1574,600,"10,4",,,,,5,3,1.67
Vickers Mk.1,Britain,V,"7,3",Medium tank,,110000,310000,,Smoke grenades,80,30,20,80,40,40,4,108,54,13,1160,"30,4","38,1",5200→7565,"1,1","1,96",Night vision device,"105,0",44,,"6,5",Two-plane stabilizer,302,"12,7",600,300,"0,6","7,62",3000,500,"10,4",7,6,1.17
Vickers Mk.3,Britain,V,"8,0",Medium tank,,150000,420000,,Smoke grenades,80,30,20,80,40,40,4,88,56,13,1374,"35,5","38,7",5520→8213,"1,2","2,08",Laser rangefinder | Night vision device,"105,0",50,,"8,7",Two-plane stabilizer,400,"12,7",1000,300,"0,6","7,62",3000,500,"10,4",6,4,1.5
Vickers Mk.7,Britain,VI,"10,0",Medium tank,,270000,740000,,Composite armour | Smoke grenades,130,45,25,160,105,44,4,95,80,35,2862,"52,4","54,6",5570→8288,"1,3","2,26",Laser rangefinder | Night vision device | Thermal imager,"120,0",50,,"7,8",Two-plane stabilizer,469,"7,62",2000,600,"10,4",,,,,6,5,1.2
XM-1 (Chrysler),USA,VI,"9,0",Medium tank,•,0,0,Bundle or Gift,Composite armour,104,76,31,203,38,12,4,108,84,46,2902,"55,2","52,6",1700,"2,0","4,28",Laser rangefinder | Night vision device | Thermal imager,"105,0",55,,"8,7",Two-plane stabilizer,400,"12,7",1000,626,"10,4","7,62",6000,941,"10,4",5,6,0.83
XM-1 (GM),USA,VI,"9,3",Medium tank,•,0,0,Bundle or Gift,Composite armour,114,31,31,114,38,25,4,108,92,47,2902,"55,2","52,6",3100,"2,0","4,28",Laser rangefinder | Night vision device | Thermal imager,"105,0",55,,"8,7",Two-plane stabilizer,400,"12,7",1000,626,"10,4","7,62",8900,941,"10,4",7,7,1.0
XM-803,USA,VI,"9,0",Medium tank,,180000,500000,,Smoke grenades,89,35,25,203,165,25,3,86,72,72,2385,"46,1","51,7",4100→6100,"1,3","2,14",Laser rangefinder | Night vision device,"152,0",53,,"7,5",Two-plane stabilizer | Autoloader,431,"12,7",1000,626,"8,0","7,62",6000,500,"8,0",10,10,1.0
ZTZ59A,China,V,"8,0",Medium tank,•,0,8200,,Smoke grenades,100,80,45,200,155,65,4,83,56,9,992,"27,9","35,5",2420,"2,0","3,92",Laser rangefinder,"100,0",34,,"11,2",Vertical stabilizer,390,"12,7",500,600,"10,4","7,62",3000,600,"10,4",5,5,1.0
ZTZ59D1,China,VI,"8,7",Medium tank,,180000,500000,,ERA | Smoke grenades,100,80,45,220,155,65,4,83,56,9,992,"27,2","36,5",4790→7127,"1,4","2,14",Laser rangefinder | Night vision device | Thermal imager,"105,0",37,,"11,2",Two-plane stabilizer,400,"12,7",250,600,"10,4","7,62",3500,600,"10,4",7,8,0.88
ZTZ88A,China,VI,"8,7",Medium tank,,180000,500000,,Composite armour | Smoke grenades | ESS,100,80,45,220,155,65,4,75,64,11,1393,"36,2","38,5",4360→6884,"1,3","2,14",Laser rangefinder | Night vision device,"105,0",45,,"9,7",Two-plane stabilizer,400,"12,7",500,600,"10,4","7,62",2500,600,"10,4",5,6,0.83
ZTZ96,China,VI,"9,3",Medium tank,,220000,590000,,Composite armour | Smoke grenades | ESS,100,50,45,220,50,20,3,75,66,8,1393,"34,0","41,0",4770→7531,"1,1","2,2",Laser rangefinder | Night vision device,"125,0",40,,"7,1",Two-plane stabilizer | Autoloader,480,"12,7",500,700,"5,0","7,62",2500,700,"8,0",8,9,0.89
ZTZ96A,China,VI,"9,7",Medium tank,,270000,740000,,ERA | Composite armour | Smoke grenades | ESS,100,50,45,220,50,20,3,75,66,7,1526,"35,7","42,8",4370→6900,"1,1","2,26",Laser rangefinder | Night vision device | Thermal imager,"125,0",40,,"7,1",Two-plane stabilizer | Autoloader,480,"12,7",500,700,"5,0","7,62",2500,700,"8,0",9,7,1.29
ZTZ96A (P),China,VI,"9,7",Medium tank,•,0,0,Bundle or Gift,ERA | Composite armour | Smoke grenades | ESS,100,50,45,220,50,20,3,75,66,7,1526,"35,5","43,0",4560,"1,8","4,52",Laser rangefinder | Night vision device | Thermal imager,"125,0",40,,"7,1",Two-plane stabilizer | Autoloader,480,"12,7",500,700,"5,0","7,62",2500,700,"8,0",7,6,1.17
ZTZ99-II,China,VII,"10,7",Medium tank,,340000,930000,,ERA | Composite armour | Smoke grenades | ESS | LWS,100,80,45,220,155,65,3,75,73,6,2290,"44,9","51,0",3600→5684,"1,3","2,32",Laser rangefinder | Night vision device | Thermal imager,"125,0",39,,"7,1",Two-plane stabilizer | Autoloader,550,"12,7",500,700,"5,0","7,62",2500,700,"8,0",5,7,0.71
ZTZ99-III,China,VII,"10,7",Medium tank,,390000,1060000,,ERA | Composite armour | Smoke grenades | ESS | LWS,100,80,45,220,155,65,3,75,73,6,2290,"44,9","51,0",4620→7294,"1,3","2,38",Laser rangefinder | Night vision device | Thermal imager,"125,0",39,,"7,1",Two-plane stabilizer | Autoloader,550,"12,7",500,700,"5,0","7,62",2500,700,"8,0",6,5,1.2
AMX-50 Surbaissé,France,V,"7,7",Heavy tank,,150000,420000,,Smoke grenades,60,30,30,90,60,40,4,167,55,7,1622,"28,1","57,8",6610→8745,"1,2","2,08",,"120,0",38,,"6,0",Autoloader,298,"7,5",3000,900,"5,0",,,,,8,2,4.0
AMX-50 Surblindé,France,V,"7,7",Heavy tank,,0,0,Bundle or Gift,,110,60,60,85,60,20,4,214,55,7,1908,"27,3","70,0",4790→6044,"0,9","2,08",,"120,0",50,,"6,0",Autoloader,298,"20,0",500,701,"10,0","7,5",3000,551,"5,0",4,1,4.0
ARL-44 (ACL-1),France,III,"3,7",Heavy tank,,18000,77000,,,60,50,35,100,60,30,5,150,40,9,1145,"24,4","47,0",1240→1533,"0,6","1,36",,"75,0",37,,"9,8",,122,"7,5",5000,551,"6,5",,,,,7,12,0.58
B1 bis,France,II,"2,3",Heavy tank,,7900,10000,,,60,55,50,56,56,56,4,106,30,4,586,"18,3","32,0",460→569,"0,3","1,12",,"47,0",50,,"5,2",Shoulder stabilizer,59,"75,0",74,,"11,1","7,5",5100,551,"6,5",1,1,1.0
B1 ter,France,II,"2,7",Heavy tank,•,0,1300,,,70,70,55,56,56,56,5,112,33,5,668,"18,3","36,6",1200,"0,8","2,24",,"47,0",60,,"5,2",Shoulder stabilizer,59,"75,0",90,,"11,1","7,5",4000,551,"6,5",2,6,0.33
Black Prince,Britain,IV,"6,0",Heavy tank,•,0,0,Bundle or Gift,Smoke grenades,152,95,51,152,95,101,5,103,19,3,668,"13,4","50,0",3400,"1,6","3,56",,"76,0",89,,"7,1",,226,"7,92",8100,600,"10,4",,,,,6,7,0.86
Caernarvon,Britain,IV,"7,3",Heavy tank,,82000,240000,,Smoke grenades,127,50,38,152,89,89,4,139,37,13,1545,"25,3","61,0",4810→6243,"1,3","1,84",,"84,0",65,,"8,1",Two-plane stabilizer,283,"7,92",3600,600,"10,4",,,,,11,8,1.38
Cobra King,USA,III,"5,3",Heavy tank,•,0,2980,,,101,76,38,177,152,152,5,122,38,5,954,"25,2","37,8",5500,"1,6","3,2",,"75,0",104,,"6,5",Vertical stabilizer,135,"12,7",600,577,"10,4","7,62",3000,500,"10,4",8,6,1.33
Churchill I,Britain,II,"3,0",Heavy tank,,14000,55000,,Smoke grenades,89,63,50,102,89,89,5,87,30,3,668,"17,7","37,8",920→1194,"0,5","1,3",,"40,0",150,,"3,6",Shoulder stabilizer,86,"76,0",58,,"8,1","7,92",4950,600,"10,4",12,11,1.09
Churchill III,Britain,III,"4,0",Heavy tank,,18000,77000,,Smoke grenades,89,76,50,89,76,76,5,87,30,3,668,"17,1","39,0",1100→1427,"0,8","1,36",,"57,0",85,,"5,2",Shoulder stabilizer,127,"7,92",9350,600,"10,4",,,,,8,6,1.33
Churchill VII,Britain,III,"4,7",Heavy tank,,40000,150000,,Smoke grenades,152,95,51,152,95,95,5,87,22,3,668,"16,1","41,5",4200→5985,"1,0","1,54",,"75,0",84,,"6,5",,100,"7,92",9350,600,"10,4",,,,,8,12,0.67
Conqueror,Britain,V,"7,7",Heavy tank,,150000,420000,,Smoke grenades,130,50,38,313,89,50,4,176,37,13,1545,"23,4","66,0",8200→11307,"1,2","2,08",Rangefinder,"120,0",35,,"19,4",Two-plane stabilizer,361,"7,62",3750,500,"10,4","7,62",3750,500,"10,4",9,8,1.12
E-100,Germany,V,"8,0",Heavy tank,,0,0,Bundle or Gift,Smoke grenades,150,120,150,232,205,200,6,182,43,12,1717,"11,4","150,0",13340→17315,"0,6","2,08",,"128,0",42,,"23,6",,307,"75,0",67,,"5,2","7,92",1000,900,"10,4",6,7,0.86
Excelsior,Britain,III,"4,0",Heavy tank,•,0,0,Bundle or Gift,Smoke grenades,114,64,32,114,63,63,5,85,42,3,1198,"30,0","40,0",1500,"1,2","2,96",,"75,0",80,,"6,5",,100,"2,0",5000,600,"10,4",,,,,6,6,1.0
▅Heavy Tank No.6,Japan,III,"5,7",Heavy tank,•,0,0,Bundle or Gift,,102,82,82,100,82,82,5,112,48,9,1336,"23,3","57,3",4100,"1,4","3,32",,"88,0",92,,"9,6",,162,"7,92",2350,900,"10,4",,,,,7,7,1.0
IS-1,USSR,III,"5,3",Heavy tank,,40000,150000,,,120,90,60,100,100,100,4,102,45,18,992,"22,5","44,0",3400→4205,"0,9","1,54",,"85,0",59,,"9,6",,187,"7,62",1890,600,"10,4",,,,,6,5,1.2
"IS-2 ""Revenge""",USSR,IV,"6,7",Heavy tank,•,0,0,Bundle or Gift,,100,90,60,100,100,100,4,102,45,18,992,"21,6","46,0",2020,"1,8","3,68",,"122,0",28,,"27,1",,203,"7,62",1890,600,"10,4",,,,,7,6,1.17
Independent,Britain,I,"1,3",Heavy tank,•,0,2100,,,28,13,13,28,28,28,8,103,35,5,706,"22,3","31,7",780,"0,8","2,24",,"47,0",201,,"3,9",Shoulder stabilizer,47,"4,0",16000,390,"10,4",,,,,6,5,1.2
IS-2 (1944),USSR,IV,"6,7",Heavy tank,,82000,240000,,,100,90,60,100,100,100,4,102,45,18,992,"21,5","46,2",5900→7699,"1,0","1,84",,"122,0",28,,"27,1",,203,"12,7",250,600,"10,4","7,62",1890,600,"10,4",8,7,1.14
␗IS-2,China,IV,"6,0",Heavy tank,,63000,200000,,,120,90,60,100,100,100,4,102,45,18,992,"21,6","46,0",4310→5331,"0,9","1,72",,"122,0",28,,"27,1",,203,"7,62",1890,600,"10,4",,,,,6,6,1.0
␗IS-2 mod.1944,China,IV,"6,7",Heavy tank,,82000,240000,,,100,90,60,100,100,100,4,102,45,18,992,"21,5","46,2",8700→10761,"0,9","1,84",,"122,0",28,,"27,1",,203,"12,7",250,600,"10,4","7,62",1890,600,"10,4",6,8,0.75
IS-4M,USSR,V,"7,7",Heavy tank,,150000,420000,,Smoke grenades,160,160,100,250,200,170,4,87,46,12,1431,"23,9","60,0",7540→9786,"1,3","2,08",,"122,0",30,,"27,1",,227,"12,7",1000,600,"10,4","12,7",250,600,"10,4",7,6,1.17
IS-6,USSR,IV,"7,3",Heavy tank,•,0,0,Bundle or Gift,,100,120,60,150,150,100,4,102,48,19,1336,"26,1","51,1",2470,"2,0","3,92",,"122,0",30,,"20,5",,203,"12,7",300,600,"10,4","7,62",2000,600,"10,4",12,6,2.0
IS-7,USSR,V,"8,3",Heavy tank,,0,0,Bundle or Gift,Smoke grenades,150,150,60,250,203,99,5,94,64,25,2003,"29,5","68,0",8120→10539,"0,7","2,08",,"130,0",30,,"10,0",Autoloader,309,"14,5",200,600,"8,0","14,5",200,600,"8,0",10,11,0.91
KV-1 (L-11),USSR,II,"3,7",Heavy tank,,11000,38000,,,75,75,70,75,75,75,5,101,37,7,1145,"24,9","46,0",890→1100,"0,5","1,24",,"76,0",111,,"9,3",,91,"7,62",3024,600,"10,4",,,,,8,11,0.73
KV-1 (ZiS-5),USSR,III,"4,7",Heavy tank,,26000,110000,,,100,75,70,90,90,90,5,101,37,7,1145,"24,7","46,4",1400→1731,"0,7","1,42",,"76,0",116,,"9,0",,119,"7,62",3024,600,"10,4",,,,,11,9,1.22
KV-122,USSR,IV,"5,7",Heavy tank,•,0,4880,,,75,60,75,100,100,100,4,101,37,14,992,"20,7","48,0",2100,"2,0","3,44",,"122,0",28,,"27,1",,203,"7,62",1890,600,"10,4",,,,,8,6,1.33
KV-1E,USSR,III,"4,3",Heavy tank,•,0,0,Bundle or Gift,,100,75,70,75,100,75,5,101,37,7,1145,"23,4","49,0",1520,"1,2","2,96",,"76,0",111,,"8,1",,84,"7,62",3024,600,"10,4",,,,,6,8,0.75
KV-1S,USSR,II,"4,0",Heavy tank,,18000,77000,,,75,60,60,82,82,82,5,96,48,19,1145,"26,9","42,5",1110→1373,"0,6","1,36",,"76,0",114,,"9,0",,119,"7,62",3087,600,"10,4",,,,,6,6,1.0
KV-2 (1939),USSR,II,"3,7",Heavy tank,,14000,55000,,,75,75,70,75,75,75,6,156,37,7,1145,"21,9","52,4",1030→1274,"0,5","1,3",,"152,0",36,,"43,3",,94,,,,,,,,,7,8,0.88
KV-2 (1940),USSR,III,"3,7",Heavy tank,•,0,0,Bundle or Gift,,75,75,70,75,75,75,6,156,37,7,1145,"21,9","52,4",3700,"1,4","3,08",,"152,0",36,,"43,3",,94,"7,62",3087,600,"10,4",,,,,11,9,1.22
KV-2 (ZiS-6),USSR,III,"5,0",Heavy tank,•,0,0,Bundle or Gift,,75,75,70,75,75,75,6,156,37,7,1145,"21,9","52,4",4000,"1,4","3,32",,"107,0",36,,"21,7",,161,"7,62",3087,600,"10,4",,,,,5,7,0.71
KV-220,USSR,III,"5,7",Heavy tank,•,0,0,Bundle or Gift,,100,100,100,100,100,100,6,101,37,7,1622,"26,0","62,4",10000,"1,4","3,32",,"85,0",91,,"9,6",,133,"7,62",1890,600,"10,4","7,62",1890,600,"10,4",11,8,1.38
KV-85,USSR,III,"5,0",Heavy tank,,33000,140000,,,75,60,75,100,100,100,4,96,37,14,1145,"24,9","46,0",1430→1768,"0,7","1,48",,"85,0",70,,"9,6",,143,"7,62",1890,600,"10,4",,,,,7,6,1.17
▀KV-IB,Germany,III,"4,3",Heavy tank,•,0,0,Bundle or Gift,,100,75,70,75,100,75,5,101,37,7,1145,"23,4","49,0",1930,"1,2","2,96",,"76,0",111,,"8,1",,84,"7,62",3024,600,"10,4",,,,,10,9,1.11
▀KW I C 756 (r),Germany,III,"5,0",Heavy tank,•,0,2980,,,100,75,70,105,105,105,5,101,37,7,1145,"24,1","47,5",2700,"1,6","3,2",,"75,0",80,,"7,6",,162,"7,92",4350,900,"10,4",,,,,7,10,0.7
▀KW II 754 (r),Germany,III,"3,7",Heavy tank,•,0,1750,,,75,75,70,75,75,75,6,156,37,7,1145,"21,9","52,4",1400,"1,4","3,08",,"152,0",36,,"43,3",,94,"7,62",3087,600,"10,4",,,,,9,9,1.0
M103,USA,V,"7,7",Heavy tank,,150000,420000,,,127,51,38,162,159,58,5,214,36,9,1545,"27,2","56,7",6980→9443,"1,5","2,08",Rangefinder | Night vision device,"120,0",33,,"19,4",,380,"12,7",1000,577,"10,4","2,0",8000,500,"10,4",7,6,1.17
M4A3E2,USA,III,"5,3",Heavy tank,,40000,150000,,,101,76,38,177,152,152,5,122,38,5,954,"25,2","37,8",5700→7050,"0,9","1,54",,"75,0",104,,"6,5",Vertical stabilizer,135,"12,7",600,577,"10,4","7,62",3000,500,"10,4",14,14,1.0
M4A3E2 (76) W,USA,IV,"6,3",Heavy tank,,46000,170000,,,101,76,38,177,152,152,5,122,38,5,954,"25,2","37,8",2940→3636,"0,7","1,6",,"76,0",71,,"7,6",Vertical stabilizer,186,"12,7",600,577,"10,4","7,62",3000,500,"10,4",8,9,0.89
▄M4A3E2,France,III,"5,3",Heavy tank,,40000,150000,,,101,76,38,177,152,152,5,122,38,5,954,"25,2","37,8",4900→6061,"0,9","1,54",,"75,0",104,,"6,5",Vertical stabilizer,135,"12,7",600,577,"10,4","7,62",3000,500,"10,4",14,12,1.17
M6A1,USA,III,"4,7",Heavy tank,,26000,110000,,,101,69,44,101,82,82,6,122,38,5,1526,"26,9","56,8",1300→1608,"0,5","1,42",,"76,0",75,,"7,6",Vertical stabilizer,146,"37,0",202,,"3,7","12,7",1000,577,"10,4",13,7,1.86
M6A2E1,USA,IV,"6,7",Heavy tank,•,0,0,Bundle or Gift,,140,60,41,229,89,208,5,214,31,31,1526,"21,8","69,9",2470,"1,4","3,92",,"105,0",60,,"20,0",,287,"12,7",600,577,"10,4","7,62",4000,500,"10,4",6,6,1.0
Matilda Hedgehog,Britain,II,"2,7",Heavy tank,•,0,0,Bundle or Gift,,75,70,55,75,75,75,4,84,26,5,363,"13,3","27,3",470,"0,8","2,36",,"40,0",93,,"3,6",Shoulder stabilizer,86,,7,90,,"7,92",4000,600,"10,4",4,5,0.8
Matilda III,Britain,II,"2,7",Heavy tank,,9200,22000,,Smoke grenades,75,70,55,75,75,75,4,84,26,5,363,"13,3","27,3",510→661,"0,4","1,18",,"40,0",93,,"3,6",Shoulder stabilizer,86,"7,92",4000,600,"10,4",,,,,7,10,0.7
"▂MK-II ""Matilda""",USSR,II,"3,7",Heavy tank,•,0,0,Bundle or Gift,Smoke grenades,75,70,55,75,75,75,4,84,26,5,363,"12,7","28,5",800,"1,0","2,6",,"76,0",54,,"9,0",,100,"7,62",3150,600,"10,4",,,,,4,4,1.0
Pz.Bef.Wg.VI P,Germany,IV,"5,7",Heavy tank,•,0,6090,,,204,82,82,120,82,82,5,107,34,31,1011,"16,9","60,0",2700,"1,8","3,56",,"88,0",80,,"9,6",,207,"7,92",1800,900,"10,4",,,,,5,7,0.71
▀Pz.Kpfw. Churchill,Germany,III,"4,0",Heavy tank,•,0,1750,,Smoke grenades,89,76,50,89,76,76,5,87,30,3,668,"17,1","39,0",1100,"1,6","3,08",,"57,0",85,,"5,2",Shoulder stabilizer,127,"7,92",9350,600,"10,4",,,,,8,9,0.89
Maus,Germany,V,"8,0",Heavy tank,,0,0,Bundle or Gift,Smoke grenades,180,180,80,232,205,200,6,272,22,22,2290,"12,2","188,0",14000→18171,"0,8","2,08",,"128,0",68,,"23,6",,307,"75,0",100,,"5,2","7,92",1000,900,"10,4",10,13,0.77
Object 279,USSR,VI,"8,7",Heavy tank,,0,0,Bundle or Gift,ESS,160,80,80,250,140,140,4,95,59,20,1908,"31,6","60,4",7350→10466,"0,8","2,14",Rangefinder | Night vision device,"130,0",40,,"11,1",Two-plane stabilizer,359,"14,5",800,600,"10,4",,,,,12,7,1.71
Ro-Go,Japan,I,"1,3",Heavy tank,•,0,1370,,,35,30,25,30,25,25,6,115,25,7,553,"21,7","25,5",510,"0,6","2,12",,"70,0",100,,"5,2",,80,"37,0",150,,"3,7","7,7",1950,499,"3,9",9,7,1.29
SMK,USSR,II,"3,7",Heavy tank,•,0,1300,,,75,60,55,60,60,60,7,158,38,5,1622,"29,5","55,0",680,"1,2","2,72",,"76,0",113,,"8,1",,99,"45,0",300,,"3,8","12,7",600,600,"10,4",5,6,0.83
Somua SM,France,IV,"7,3",Heavy tank,•,0,0,Bundle or Gift,,150,40,40,120,60,40,5,120,43,7,1908,"31,8","60,0",4000,"1,8","3,92",,"100,0",50,,"4,0",Autoloader,270,"7,5",4800,551,"5,0",,,,,10,9,1.11
